doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1177/00031224261475572,Connective Resource Mobilization: A Relational Approach to Movement Continuity in Transnational Activism,Pamela P. Tsui,University of Toronto,"Social movement studies have long centered social movement organizations (SMOs) as the primary vehicles of mobilization. Yet contemporary movements are increasingly decentralized and digitally mediated, challenging SMO-centric frameworks such as resource mobilization theory (RMT). As contention becomes more individualized and non-conventional, organization- and event-centered approaches struggle to explain how movements persist, evolve, or dissolve under shifting conditions. Drawing on RMT and economic sociology, this article advances a relational resource mobilization framework through four propositions: resource mobilization (1) is historically contingent; (2) translates into tactics differently across organizational configurations; (3) is relational; and (4) provides an analytic for examining movement continuity across time and space. Within this framework, I introduce the model of connective resource mobilization to theorize how digitally mediated movements generate strategic capacity through personalized earmarking practices across borders and phases of contention. Based on 179 interviews and observation at 187 events in Hong Kong and Canada, I trace how the Hong Kong Pro-Democracy Movement evolved from its 2019 protest peak through its subsequent downturn across domestic and diasporic contexts. The analysis demonstrates how a relational approach to resource mobilization can illuminate divergent trajectories of movement continuity across historical, geographic, political, and socio-technological contexts.",American Sociological Review,2026-09-24,journal-article,https://doi.org/10.1177/00031224261475572,1939-8271,American Sociological Review,SOC SCI,SAGE,4*,4*,4*
10.1177/09500170261473136,"A Life Remembered: Karl Weick, 1936–2026",Syed Eraj Hassan; Ajnesh Prasad,"University of Victoria, Canada; Audencia Business School, France",,"Work, Employment and Society",2026-09-24,journal-article,https://doi.org/10.1177/09500170261473136,1469-8722,"Work, Employment and Society",HRM&EMP,SAGE,4,4,4
10.1111/ehr.70160,"Markets of Pain: Opium, Capitalism, and the Global History of PainkillersBenjamin RobertSiegel, (Oxford University Press, 2026. Pp. 368. ISBN 9780197527825. Hbk £26)",Alan Baumler,Indiana University of Pennsylvania Indiana Pennsylvania USA,,The Economic History Review,2026-09-24,journal-article,https://doi.org/10.1111/ehr.70160,1468-0289,Economic History Review,BUS HIST & ECON HIST,Wiley-Blackwell,4,4,4
10.1007/s11192-026-05817-5,How robust are Weibo altmetrics data? A first exploration,Houqiang Yu; Qiyue Pang; Yang Zhang,,,Scientometrics,2026-09-24,journal-article,https://doi.org/10.1007/s11192-026-05817-5,1588-2861,Scientometrics,INNOV,Springer Nature,4,4,4
10.1007/s11192-026-05799-4,European doctoral dissertations in education from 1701 to 1900: a scientometric approach to their origins,Antonio Fernández-Cano; Mónica Vallejo-Ruiz; Zoraida Callejas; Manuel Torralbo-Rodríguez,,,Scientometrics,2026-09-24,journal-article,https://doi.org/10.1007/s11192-026-05799-4,1588-2861,Scientometrics,INNOV,Springer Nature,4,4,4
10.1007/s11192-026-05747-2,Co-opetition network structures and multidimensional research impact among higher education institutions: evidence from a two-layer relational network and community-based analysis,Zuorong Wang; Yuxi Yao; Zhiyang Zhao; Sanhong Deng,,,Scientometrics,2026-09-24,journal-article,https://doi.org/10.1007/s11192-026-05747-2,1588-2861,Scientometrics,INNOV,Springer Nature,4,4,4
10.1080/14719037.2026.2738908,"Psychological safety, motivations and change-oriented organizational citizenship behaviour in emergency managers",Hui Yin; Ziqiang Han,Shandong University,,Public Management Review,2026-09-24,journal-article,https://doi.org/10.1080/14719037.2026.2738908,1471-9045,Public Management Review,PUB SEC,Taylor & Francis,4,4,3.0
10.1111/irel.70046,Trade Exposure and the Decline in Collective Bargaining: Evidence From Germany,Daniel Baumgarten; Sybille Lehwald,"Paderborn University, CESifo and RWI Paderborn Germany; Federal Chancellery Berlin Germany","ABSTRACT We analyze how rising trade exposure from China and Eastern Europe affected collective bargaining coverage in German plants from 1996 to 2008. Using cross‐industry variation in trade exposure and instrumenting with trade flows from other high‐income countries, we find that higher import exposure increased the likelihood that plants exited industry‐wide bargaining agreements, while export exposure had no average effect. Overall, rising trade exposure explains about 13% of the decline in industry‐wide bargaining coverage. The import effect is stronger for small and medium‐sized plants, while export opportunities help stabilize participation among large plants and those with works councils.",Industrial Relations: A Journal of Economy and Society,2026-09-24,journal-article,https://doi.org/10.1111/irel.70046,1468-232X,Industrial Relations,HRM&EMP,Wiley-Blackwell,4,4,4
10.1017/s0007680526102001,Gustav Schmoller and the German Historical School: Revisiting the Intellectual Roots of Business History at Harvard,Matthias Störring,Global Ethic Institute at the University of Tübingen,"Abstract This article traces the intellectual lineage between the German Historical School of Political Economy—particularly the work of Gustav Schmoller—and the formation of business history at Harvard Business School. It reconstructs a connection that remains insufficiently recognized in accounts of the discipline’s origins, situating its emergence within a broader transatlantic exchange of ideas and academic practices around the turn of the twentieth century. The article shows how Schmoller’s approach to political economy informed early business education at Harvard through key intermediaries such as William J. Ashley and Edwin F. Gay, and how these influences were subsequently embraced and advanced within the Harvard milieu. Focusing on the divergent yet complementary contributions of N. S. B. Gras and Arthur H. Cole, it highlights Harvard’s role as an intellectual incubator rather than a point of origin. In doing so, the article recovers a genealogy of business history and considers its implications for the field’s self-understanding.",Business History Review,2026-09-24,journal-article,https://doi.org/10.1017/s0007680526102001,2044-768X,Business History Review,BUS HIST & ECON HIST,Cambridge University Press,4,4,4
10.1111/puar.70211,"Small Polity, Hybrid Administration, International Research: Public Administration in Switzerland",Fritz Sager; Adrian Ritz; Johanna Hornung,University of Bern Bern Switzerland; University of Lausanne Lausanne Switzerland,"ABSTRACT Switzerland presents a most peculiar political system whose institutional idiosyncrasies shape not only the practice of public administration but also the scientific study thereof. This country study presents the development and state of both public administration as practice and Public Administration as a scholarly discipline. It argues that both are largely determined by three properties of Switzerland as a political context and field of study: Semi‐direct democracy turns the administration into an important political actor. The “Milizsystem” (Switzerland's tradition of non‐professionalized, part‐time public engagement) enables hybrid careers between the public and private sectors and produces a structurally weaker political class that the professional administration regularly outmaneuvers. And the small size of the country has pushed the discipline toward international orientation while simultaneously entangling researchers with their object of study. Taken together, the Swiss case illustrates how political institutions do not merely constrain public administration but fundamentally constitute it.",Public Administration Review,2026-09-23,journal-article,https://doi.org/10.1111/puar.70211,1540-6210,Public Administration Review,PUB SEC,Wiley-Blackwell,4*,4*,4*
