doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1002/smj.70113,"Shifting standards due to social class? The role of social class background in
                    <scp>CEO</scp>
                    career outcomes",Michelle Lee; Shelby L. Gai,Queen's University Kingston Ontario Canada; Michigan State University East Lansing Michigan USA,"Abstract Research Summary This study investigates how social class background shapes CEO career outcomes. Extending the shifting standards model to post‐appointment evaluation, we theorize that CEOs from lower‐class backgrounds face persistently high confirmatory standards, producing asymmetric consequences. When their performance is strong, the high confirmatory standards amplify their success, resulting in higher initial and subsequent compensation compared to their higher‐class counterparts. When performance falters, the same bar makes shortfalls more readily read as falling short of expectations, resulting in lower compensation and higher dismissal risk. We test these predictions using a novel dataset on CEO social class backgrounds from 1992 to 2018, supplemented with board interviews. The findings support our hypotheses, demonstrating how social class background operates as a double‐edged sword by increasing rewards for success and penalties for failure. Managerial Summary Does social class background affect how a CEO is evaluated? Drawing on compensation and dismissal outcomes for U.S. CEOs from 1992 to 2018, along with interviews with directors, we show that CEOs' social class backgrounds shape how their performance is interpreted. CEOs from lower social class backgrounds receive higher initial compensation and are rewarded more when their firms perform well. But when performance weakens, these same CEOs face steeper pay cuts and higher dismissal risk than their higher‐class peers. The same background that generates recognition when things go well makes shortfalls easier to interpret as underperformance. For boards, this suggests that background can quietly shape evaluations at the highest levels. For CEOs, perceptions of exceptional mobility and capability can become a liability when performance turns.",Strategic Management Journal,2026-07-30,journal-article,https://doi.org/10.1002/smj.70113,1097-0266,Strategic Management Journal,STRAT,Wiley-Blackwell,4*,4*,4*
10.1002/smj.70112,Simulating strategic interactions with AI agents,Matteo Tranchero; Cecil‐Francis Brenninkmeijer; Arul Murugan; Abhishek Nagaraj,"The Wharton School University of Pennsylvania Philadelphia Pennsylvania USA; Fuqua School of Business Duke University Durham North Carolina USA; School of Information University of California, Berkeley Berkeley California USA; Haas School of Business University of California, Berkeley Berkeley California USA","Abstract Research Summary We explore how Large Language Models (LLMs) can serve as synthetic subjects to inform strategy research. We introduce a framework for designing and running simulated experiments with LLM‐powered agents. We argue that this approach is useful for rapid, low‐cost prototyping of human experiments and for generating novel hypotheses. We apply the framework to the exploration–exploitation dilemma and show that LLM‐based experiments reproduce patterns observed among human participants. We then vary parameters and boundary conditions to illustrate how the same setup can support design iteration and surface hypotheses about when and why established results change. In the conclusion, we discuss the promise and limitations of artificial intelligence agents as “model organisms” for strategy. Managerial Summary Artificial intelligence (AI) agents are beginning to enter firms as tools that can execute work, from writing code to coordinating complex tasks across systems. This article argues that their value for strategy extends beyond task automation: AI agents can also be used to simulate strategic interactions and assess how strategies perform under alternative assumptions. In our exploration–exploitation application, these simulations reproduce core patterns from prior human experiments and reveal where those patterns weaken or reverse. Used this way, AI agents can help firms prototype strategic choices, stress‐test assumptions, and direct managerial attention toward promising leads before larger commitments of time and effort.",Strategic Management Journal,2026-07-29,journal-article,https://doi.org/10.1002/smj.70112,1097-0266,Strategic Management Journal,STRAT,Wiley-Blackwell,4*,4*,4*
10.1146/annurev-soc-090325-023632,"Intersectionality and the Internet: Race, Class, Gender, Sexuality, and the Digital",Safiya U. Noble; André Brock; Kishonna Gray; Sarah T. Roberts,"1Department of Gender Studies, University of California, Los Angeles, California, USA; email: snoble@ucla.edu, sarah.roberts@ucla.edu; 2School of Literature, Media, and Communication, Georgia Institute of Technology, Atlanta, Georgia, USA; email: abrock35@gatech.edu; 3School of Information, University of Michigan, Ann Arbor, Michigan, USA; email: kishonna@umich.edu","Over the past 20 years, the broad field of digital media and technology studies has been influenced by theories of power that include intersectionality as a key organizing theory and method. In this article, we review the major contributions across multiple fields of study, particularly critical race and digital studies, to the examinations of the Internet and technology that use intersectionality as an organizing logic. Applying intersectionality as a conceptual lens into digital technology design, dissemination, and use has aided in findings that the computing industries are ill-equipped to map the world, its conditions, or its inhabitants. In reframing this sociocultural complexity as solvable by mathematics, statistics, code, and data, these industries make dehumanizing political and ethical decisions through reduction—from people and culture to content and abstracting the world to data. In the process, they intentionally reify long-standing inequities in the name of efficiency, progress, and profit and fail to capture what is necessary to improve life in socially, politically, and environmentally just ways. While intersectionality theory is complex, its intricacies afford critical culture digital scholars the epistemological tools and methodological insights needed to highlight that people, communities, and the environment must be considered prior to, in the midst of, and downstream of technoculture's mechanistic, rationalist, extractive desires or capitalism's desires for profit through exploitation.",Annual Review of Sociology,2026-07-30,journal-article,https://doi.org/10.1146/annurev-soc-090325-023632,1545-2115,Annual Review of Sociology,SOC SCI,Annual Reviews Inc.,4*,4*,4*
10.1146/annurev-soc-091025-055346,Colorism as a Fundamental Cause of Inequalities in Health,"Ellis P. Monk,; Hannah Craig","Department of Sociology, Harvard University, Cambridge, Massachusetts, USA; email: emonk@fas.harvard.edu","One of the most influential theories guiding research on the social determinants of health is the theory that socioeconomic status (SES) is a fundamental cause of health inequalities. Nevertheless, the authors of that theory agree that SES is not the only fundamental cause of health worth considering. They, along with other researchers, have identified racism as another important fundamental cause of health inequalities that affects health: ( a ) through its link to SES; ( b ) through its association with flexible resources such as prestige (or status), freedom, and beneficial social connections; and, crucially, ( c ) how it affects multiple disease outcomes through multiple mechanisms above and beyond SES. We argue that colorism, which is a system of discrimination based on the lightness or darkness of one's skin color that is often obscured by or even conflated with racism, is also a fundamental cause of health inequalities for many of the same reasons that racism is. While there is still much to learn about colorism and health, as we acknowledge, there is still enough existing evidence to reasonably conclude that colorism, too, is a fundamental cause of health inequalities—and one that affects health above and beyond both SES and race/ethnicity.",Annual Review of Sociology,2026-07-30,journal-article,https://doi.org/10.1146/annurev-soc-091025-055346,1545-2115,Annual Review of Sociology,SOC SCI,Annual Reviews Inc.,4*,4*,4*
10.1111/puar.70166,"The Rise of Midocracy: How
                    <scp>NPM</scp>
                    and Post‐
                    <scp>NPM</scp>
                    Reform Ideas Recombine in Contemporary Public Organizations",Gustaf Kastberg Weichselberger; Johan Alvehus,School of Public Administration University of Gothenburg Gothenburg Sweden; Lund University Helsingborg Sweden,"ABSTRACT This paper introduces and conceptualizes midocracy as an emergent organizational form in the public sector, characterized by the growth and dominance of a professionalized administrative middle layer. The study argues that midocracy draws on elements associated with both New Public Management (NPM) and post‐NPM reform agendas. While administration is essential for coordination, we show how its unchecked expansion can lead to self‐reinforcing dynamics that distance governance from core operations. Midocracy, we contend, reflects a shift from service delivery to symbolic value signaling, strategic abstraction, and polycentric goal‐setting. Our contribution is both conceptual and diagnostic, offering midocracy as a framework for understanding contemporary administrative expansion and its implications for public sector legitimacy and performance. Finally, we relate and critically examine different explanatory accounts of administrative expansion, highlighting how they interact within the dynamics of midocracy.",Public Administration Review,2026-07-30,journal-article,https://doi.org/10.1111/puar.70166,1540-6210,Public Administration Review,PUB SEC,Wiley-Blackwell,4*,4*,4*
10.1111/puar.70163,The Matthew Effect in American Generosity? Philanthropic Disparities and the Role of Government Support,Viviana Chiu Sik Wu; Ji Ma; Chao Guo,"School of Public Policy University of Massachusetts Amherst Amherst Massachusetts USA; The O'Neill School of Public and Environmental Affairs Indiana University Bloomington Bloomington Indiana USA; Gradel Institute of Charity, New College University of Oxford Oxford UK; School of Social Policy and Practice University of Pennsylvania Philadelphia Pennsylvania USA","ABSTRACT This study examines how economic, racial, and ecological dimensions of community disadvantage shape philanthropic donations to local human services nonprofit sectors, and whether government support mitigates these place‐based disparities. Using a novel county‐level panel dataset spanning 2000–2019, we combine descriptive analyses with mixed‐effects regression models to estimate both direct and moderating relationships. We find that per capita private donations are significantly lower in economically deprived communities and significantly higher in rural communities, while minority prominence shows no statistically significant association with private giving. While government funding crowds in private donations overall, its moderating role is context specific. Government support does not attenuate philanthropic disparities linked to economic deprivation or minority prominence, but it crowds in private donations more strongly in rural counties than in urban counties. These findings highlight the contingent role of government support and underscore the need for targeted policy strategies to address philanthropic disparities across communities.",Public Administration Review,2026-07-29,journal-article,https://doi.org/10.1111/puar.70163,1540-6210,Public Administration Review,PUB SEC,Wiley-Blackwell,4*,4*,4*
10.1111/puar.70168,"Bureaucracy Remade, Citizens Reconfigured: Accountability, Digitalization, and the Transformation of Public Administration",Habib Zafarullah,University of New England Armidale Australia,,Public Administration Review,2026-07-29,journal-article,https://doi.org/10.1111/puar.70168,1540-6210,Public Administration Review,PUB SEC,Wiley-Blackwell,4*,4*,4*
10.1037/apl0001405,Leader ambidexterity in goal orientation and team adaptive performance.,Lisa Dragoni; Christina Hymer; Soohyun Yoon; Jeffery A. LePine; Todd Woodruff; Lissa V. Young; Huisi (Jessica) Li,,,Journal of Applied Psychology,2026-07-30,journal-article,https://doi.org/10.1037/apl0001405,1939-1854,Journal of Applied Psychology,PSYCH (WOP-OB),APA,4*,4*,4*
10.1287/mnsc.2025.01032,Does Partial Pay Transparency Reduce Pay Inequality? An Experimental Investigation,Xiaofei Pan,"Bryant University, Smithfield, Rhode Island 02917","As organizations increasingly adopt pay transparency policies, a key challenge is determining what compensation information to disclose. However, little is known about the effectiveness of disclosing only parts of total compensation, such as salary, while excluding other components, such as benefits. Using an online experiment on Prolific, this paper uncovers a concerning outcome: when decision makers are incentivized to allocate bonus earnings between workers, partial transparency systematically increases the influence of component equality on the allocation choices. This causes decision makers to focus more heavily on ensuring equality within the transparent component. This focus is significantly amplified for the transparent component relative to a nontransparent pay component, and this tendency persists even when doing so worsens overall pay inequality. We further show that social preferences play a central role in generating this asymmetry, whereas monetary incentives for decision makers primarily exert a level effect that shifts allocation behavior without altering the asymmetric pattern. In addition, decision makers’ beliefs about the importance of visible relative earnings differences help explain variation in allocation behaviors. In contrast, this asymmetric focus on achieving component equality disappears when either all or none of the compensation is transparent. Our results suggest that firms implementing partial transparency may inadvertently reinforce pay disparities rather than reducing them. These findings highlight the need for organizations to carefully design transparency policies to avoid distortions in fairness perceptions and pay allocation decisions. This paper was accepted by Marie Claire Villeval, behavioral economics and decision analysis. Funding: X. Pan gratefully acknowledges financial support from Bryant University [Summer Research Grant]. Supplemental Material: The data files are available at https://doi.org/10.1287/mnsc.2025.01032 .",Management Science,2026-07-30,journal-article,https://doi.org/10.1287/mnsc.2025.01032,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2024.07999,Information Asymmetry at Debt Rollover and Startup Loans,Chong Huang; Fei Li; Haibo Xu,"University of California, Irvine, Irvine, California 92697; The University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27599; University of Nottingham Ningbo China, Ningbo, Zhejiang 315104, China","This paper investigates the optimal design of information disclosure at debt rollover to maximize an entrepreneur’s ex ante borrowing capacity and social welfare. We develop a model where an entrepreneur secures a startup loan for project experimentation and must refinance for production. Borrowing capacity is limited by the pledgeability of project cash flows, which is eroded by three interacting forces: the entrepreneur’s moral hazard, premature liquidation risk following a liquidity shock, and rent dissipation arising from creditor competition. We show that a coarse “pass-or-fail” signal structure maximizes borrowing capacity. This binary structure is informative to balance incentive provision against liquidation risk, yet sufficiently coarse to mitigate rent dissipation. Furthermore, we demonstrate that the welfare-maximizing signal structure remains a pass-or-fail form, with an optimal threshold that tightens as the entrepreneur’s borrowing need increases. This paper was accepted by Lin William Cong, finance. Funding: H. Xu acknowledges support from the National Social Science Fund of China [Project Code: 23BJY251]. Supplemental Material: The online appendix is available at https://doi.org/10.1287/mnsc.2024.07999 .",Management Science,2026-07-30,journal-article,https://doi.org/10.1287/mnsc.2024.07999,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
