doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1002/smj.70115,ESG investing and pollution outsourcing,Shipeng Yan; Fan Zhang; Zhengyu Li,Faculty of Business and Economics The University of Hong Kong China; Bentley University USA; The University of Melbourne Australia,"Abstract Research Summary Can environmental, social, and governance (ESG) investors hold businesses accountable for their environmental impact? Extending institutional theory and analyzing a global sample of firms from 2006 to 2019, we argue that, in response to ESG investors' institutional pressures, firms may intensify pollution outsourcing to suppliers as a sophisticated form of corporate decoupling. We further theorize and find suggestive evidence that this effect is less salient and sometimes reversed when ESG investors can help firms access green technologies and when they have more direct purview of firms' suppliers. We employ investor‐level acquisitions as quasi‐exogenous shocks and additionally analyze a separate firm–supplier sample to support the hypotheses with largely consistent results. Managerial Summary Environmental, social, and governance (ESG) investors are increasingly expected to act as private regulators, using ownership stakes to steer companies toward sustainability. Yet, looking only at whether a focal firm cleans up its own operations can be misleading because it ignores what happens in the broader supply chain. Using global firm data from 2006 to 2019, we find that companies under strong ESG investor pressure generate lower direct emissions but may shift pollution to suppliers, leaving the combined emissions unchanged. We also provide suggestive evidence that this outsourcing is reduced and sometimes can become reduced when investors can help firms adopt green technologies and directly oversee supplier practices.",Strategic Management Journal,2026-08-03,journal-article,https://doi.org/10.1002/smj.70115,1097-0266,Strategic Management Journal,STRAT,Wiley-Blackwell,4*,4*,4*
10.1002/smj.70055,Issue Information,,,,Strategic Management Journal,2026-08-03,journal-article,https://doi.org/10.1002/smj.70055,1097-0266,Strategic Management Journal,STRAT,Wiley-Blackwell,4*,4*,4*
10.1111/puar.70165,A Race to the Top: The Adoption of Net‐Zero City Pledges in Large US Cities,Mingrui Chen; Zhirong Jerry Zhao,"Lab of Inclusive &amp; Smart Governance for Urban‐Rural Integration (LISGURI), School of Public Affairs Zhejiang University Hangzhou Zhejiang Province China","ABSTRACT Many cities have adopted net‐zero emission pledges, yet little is known about why these commitments emerge or how their determinants shift under changing policy environments. Using a panel of 148 large US cities from 2016 to 2022, this study applies the Political Market Framework and employs discrete‐time event‐history models to examine how policy demand, policy supply and institutional conditions shape adoption decisions. Results show that civic capacity, political ideology, and horizontal diffusion drive adoption in the full period, but their influence varies sharply across institutional contexts. During federal disengagement (2016–2018), cities with less population, strong vulnerability signals, supportive state policies, or fiscal cushioning through federal aid are more likely to adopt. When federal engagement returned (2019–2022), education, population size, and neighbor adoption emerged as significant correlates of net‐zero adoption. These findings extend the Political Market Framework by showing how federal contexts condition the adoption of ambitious climate commitments.",Public Administration Review,2026-08-02,journal-article,https://doi.org/10.1111/puar.70165,1540-6210,Public Administration Review,PUB SEC,Wiley-Blackwell,4*,4*,4*
10.1111/puar.70174,Does Political Decoupling Through Fair Market Privatization Improve Managerial and Political Outcomes? Insights From Water Utility Sales,Jesse L. Barnes; Michael A. Powell,"Department of Public Administration The University of Texas at San Antonio San Antonio Texas USA; La Follette School of Public Affairs University of Wisconsin, Madison Madison Wisconsin USA","ABSTRACT Many U.S. municipalities face environmental service delivery challenges, including aging infrastructure and rising debt. In response, several states have adopted Fair Market Value (FMV) legislation, which aims to incentivize private firms to acquire and invest in municipal utilities—particularly in the water sector. However, the impacts of FMV privatization remain understudied. Guided by political decoupling theory, this study hypothesizes that FMV privatization improves drinking water utility management and local incumbent electoral outcomes. Using a difference‐in‐differences design, we analyze fifteen Illinois municipalities that sold their utilities after the state adopted FMV legislation relative to thirty‐four controls. Results suggest that FMV privatization improves personnel and technical management outcomes by reducing violations under the Safe Drinking Water Act but has no significant impact on incumbent vote share. These findings indicate that while FMV privatization may enhance utility management through political decoupling, its presumed political benefits warrant further investigation.",Public Administration Review,2026-08-02,journal-article,https://doi.org/10.1111/puar.70174,1540-6210,Public Administration Review,PUB SEC,Wiley-Blackwell,4*,4*,4*
10.1037/apl0001401,How the boss’s “right hand” becomes the group’s “go-to”: Leader–member exchange as a heuristic cue for everyday asks.,Emma L. Frank; Fadel K. Matta; Olympia M. Nakos; Jessica B. Rodell,,,Journal of Applied Psychology,2026-08-03,journal-article,https://doi.org/10.1037/apl0001401,1939-1854,Journal of Applied Psychology,PSYCH (WOP-OB),APA,4*,4*,4*
10.1037/apl0001381,Ethics of care leadership expressions during a high-strength event: A gendered analysis of combative versus constructive policy suggestions during the Israel–Hamas war.,Alexander D. Stajkovic; Kayla S. Stajkovic; Jenny M. Hoobler; Frederick P. Morgeson,,,Journal of Applied Psychology,2026-08-03,journal-article,https://doi.org/10.1037/apl0001381,1939-1854,Journal of Applied Psychology,PSYCH (WOP-OB),APA,4*,4*,4*
10.1287/opre.2024.1300,Optimal Design of Default Donations,Francisco Castro; Scott Rodilitz,"Anderson School of Management, University of California Los Angeles, Los Angeles, California 90095","Optimal Design of Default Donations Many nonprofit organizations rely on suggested donation amounts to incentivize giving, yet there is little consensus on how to set those amounts. In this article, Castro and Rodilitz develop a data-driven framework for designing optimal donation menus that maximize fundraising revenue while accounting for differences in donor preferences and responsiveness to suggestions. The authors show that commonly used heuristics can perform poorly and instead introduce a dynamic-programming algorithm that efficiently identifies revenue-maximizing donation menus. Their analysis also quantifies the value of donor information and demonstrates when personalized suggestions, larger menus, or a single targeted default are most effective. Applying the framework to data from a large fundraising experiment, the authors find that an optimally designed menu could substantially outperform the default amounts tested in practice. The results provide actionable guidance for nonprofits seeking to improve online fundraising through more effective choice architecture.",Operations Research,2026-08-03,journal-article,https://doi.org/10.1287/opre.2024.1300,1526-5463,Operations Research,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2024.06335,Harvesting Ratings,Johannes Johnen; Robin Ng,"CORE/LIDAM, UCLouvain, 1348 Louvain-la-Neuve, Belgium; Department of Economics and MaCCI, University of Mannheim, 68161 Mannheim, Germany","Ratings play a crucial role in online marketplaces, shaping consumer decisions and firm strategies. We investigate how firms strategically use pricing to influence ratings, and how this undermines ratings as signals of product quality. We develop a two-period model of price competition between an established firm and a potentially high- or low-quality entrant, capturing the challenge high-quality newcomers face in building reputation. Consumers rate based on value-for-money, but cannot distinguish whether positive ratings result from genuine quality or discounted prices. Low-quality entrants take advantage of this and may offer low prices to harvest good ratings in the future, or mimic high prices to signal high quality. We show that ratings harvesting inflates positive ratings, reducing their informativeness. This exacerbates the cold-start problem and discourages high-quality entry. Our results mirror empirical patterns and generate implications for how rating design affects market outcomes: reducing effort costs to rate induces more but less-informative ratings, and discourages entry. Thus, actions by major marketplaces to encourage ratings could backfire and induce less precise ratings that discourage entry. To mitigate these effects, policymakers can consider balancing rating effort costs to preserve informativeness, discouraging excessive discounts for new sellers, and incorporating price paid into rating displays. Although the effects of individual entrants’ harvesting may appear temporary, harvesting hinders high-quality entrants from building reputation, discouraging entry and causing lasting distortions. This paper was accepted by Maria Guadalupe, business strategy. Funding: This work was supported by Fédération Wallonie-Bruxelles [Grant 19/24-101 PROSEco], Fonds De La Recherche Scientifique - FNRS [Grant FC46885], and Deutsche Forschungsgemeinschaft (CRC TR 224 (Project B05), SSRC-SMU Graduate Research Fellowship). Supplemental Material: The online appendix is available at https://doi.org/10.1287/mnsc.2024.06335 .",Management Science,2026-08-03,journal-article,https://doi.org/10.1287/mnsc.2024.06335,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2024.06349,Can Digitalization Improve Public Services? Evidence from Innovation in Energy Management,Robyn Meeks; Jacquelyn Pless; Zhenxuan Wang,"Sanford School of Public Policy, Duke University, Durham, North Carolina 27708; MIT Sloan School of Management, Cambridge, Massachusetts 02142; Department of Agricultural and Resource Economics, North Carolina State University, Raleigh, North Carolina 27607","Electricity grids form the backbone of modern economies, but the utilities responsible for maintaining them face new energy management challenges associated with both aging infrastructure and climate change. Growing evidence suggests that digital technologies and data-driven decision-making may improve firm performance. However, existing work focuses on the private sector. Organizations providing public services have different incentives and constraints. In this paper, we narrow this gap through a study of the U.S. power sector. We construct a rich utility-level data set and estimate the effects of “smart” meters on electricity losses, a key indicator of system and utility performance. Implementing an augmented staggered difference-in-differences design, we find that electricity losses decrease by 4%–7% following smart meter deployment, on average. Utilities’ annual revenue increases by 1%–2%. We show that the underlying mechanisms relate to changes in energy management. Consumption measurement and billing accuracy improve, as indicated by an increase in sales, giving utilities a clearer understanding of the system to enhance decision-making. Utilities invest in complementary organizational capital that is important for fully realizing the benefits of digitalization, such as hiring “quants.” They also offer new products, like demand response programs, which attenuates the increase in sales but does not drive the reduction in losses. Power outage duration declines, suggesting that utilities use smart meters to improve reliability by restoring service faster after disruptions. Outage frequency remains unchanged. This paper was accepted by Caroline Flammer, sustainability. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2024.06349 .",Management Science,2026-08-03,journal-article,https://doi.org/10.1287/mnsc.2024.06349,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1057/s41267-026-00885-4,Cross-border crowdfunding: an attention-based view,Supradeep Dutta; Yong Li; Christopher Courtney,,"Abstract This study develops an attention-based view of cross-border crowdfunding by examining how informational cues in campaign narratives guide backers’ attention and funding decisions. Crowdfunding enables global reach but intensifies competition for limited backer attention. Extending the attention-based view from managerial attention in organizational settings to crowd attention on digital platforms, we conceptualize crowd attention as decentralized and stimulus-driven. We identify two key informational cues as attention stimuli: global narrative (universal relevance) and backer-country focus (localized engagement). We argue that these cues increase support for international campaigns but that their effects depend on campaign characteristics such as cultural orientation and market readiness, which align with different backer motives. We further propose that cultural differences amplify, rather than hinder, backers’ responsiveness to attention stimuli. Using large-scale Kickstarter data, we find support for our arguments and demonstrate how digital narratives shape attention and funding decisions in cross-border exchanges.",Journal of International Business Studies,2026-08-03,journal-article,https://doi.org/10.1057/s41267-026-00885-4,1478-6990,Journal of International Business Studies,IB&AREA,Springer Nature,4*,4*,4*
